	Unnamed: 0	study	output_type	pk	measurement_type	allowed_users	interventions	raw_pk	access	substance	tissue	unit	calculated	individual_pk	individual_name	value	group_pk	group_name	group_count	mean	timecourse_pk	time_unit	time	se	cv	sd	pharmacokinetics	figure	min	max	median	choice	raw_pk_intervention	allowed_users_intervention	measurement_type_intervention	access_intervention	route	substance_intervention	unit_intervention	value_intervention	application	time_intervention	time_unit_intervention	form	choice_intervention	min_intervention	max_intervention	se_intervention	sd_intervention	subject_type	subject_pk	('study', '')	('subject_name', '')	('species', 'choice')	('species', 'count')	('healthy', 'choice')	('healthy', 'count')	('sex', 'choice')	('sex', 'count')	('age', 'count')	('age', 'max')	('age', 'mean')	('age', 'min')	('age', 'sd')	('age', 'se')	('age', 'unit')	('age', 'value')	('age', 'median')	('smoking', 'choice')	('smoking', 'count')	('medication', 'choice')	('medication', 'count')	('medication', 'substance')	('weight', 'count')	('weight', 'max')	('weight', 'mean')	('weight', 'min')	('weight', 'sd')	('weight', 'se')	('weight', 'unit')	('weight', 'value')	('weight', 'median')	('abstinence', 'count')	('abstinence', 'mean')	('abstinence', 'min')	('abstinence', 'substance')	('abstinence', 'unit')	('oral contraceptives', 'choice')	('oral contraceptives', 'count')	('ethnicity', 'choice')	('ethnicity', 'count')	('abstinence medication', 'count')	('abstinence medication', 'min')	('abstinence medication', 'unit')	('overnight fast', 'choice')	('overnight fast', 'count')	('abstinence alcohol', 'count')	('abstinence alcohol', 'min')	('abstinence alcohol', 'unit')	('general', 'group_count')	('bmi', 'count')	('bmi', 'max')	('bmi', 'mean')	('bmi', 'min')	('bmi', 'sd')	('bmi', 'unit')	('bmi', 'value')	('bmi', 'median')	('bmi', 'se')	('fasting (duration)', 'count')	('fasting (duration)', 'mean')	('fasting (duration)', 'min')	('fasting (duration)', 'unit')	('fasting (duration)', 'max')	('cyp2d6 genotype', 'choice')	('cyp2d6 genotype', 'count')	('disease', 'choice')	('disease', 'count')	('disease', 'max')	('disease', 'mean')	('disease', 'min')	('disease', 'sd')	('disease', 'unit')	('disease', 'se')	('concentration', 'count')	('concentration', 'min')	('concentration', 'substance')	('concentration', 'unit')	('concentration', 'value')	('concentration', 'max')	('concentration', 'mean')	('concentration', 'sd')	('concentration', 'se')	('smoking amount (cigarettes)', 'count')	('smoking amount (cigarettes)', 'max')	('smoking amount (cigarettes)', 'mean')	('smoking amount (cigarettes)', 'min')	('smoking amount (cigarettes)', 'unit')	('smoking amount (cigarettes)', 'value')	('smoking amount (cigarettes)', 'sd')	('age (categorial)', 'choice')	('age (categorial)', 'count')	('liver function test', 'choice')	('liver function test', 'count')	('blood pressure', 'count')	('blood pressure', 'max')	('blood pressure', 'unit')	('height', 'count')	('height', 'max')	('height', 'mean')	('height', 'min')	('height', 'unit')	('height', 'value')	('height', 'sd')	('height', 'se')	('consumption', 'count')	('consumption', 'max')	('consumption', 'mean')	('consumption', 'substance')	('consumption', 'unit')	('consumption', 'value')	('consumption', 'min')	('consumption', 'sd')	('consumption', 'se')	('smoking duration', 'count')	('smoking duration', 'mean')	('smoking duration', 'min')	('smoking duration', 'unit')	('liver volume', 'count')	('liver volume', 'mean')	('liver volume', 'se')	('liver volume', 'unit')	('obesity index', 'count')	('obesity index', 'max')	('obesity index', 'min')	('obesity index', 'unit')	('obesity index', 'value')	('obesity index', 'mean')	('obesity index', 'sd')	('obesity index', 'se')	('clearance', 'count')	('clearance', 'substance')	('clearance', 'unit')	('clearance', 'value')	('clearance', 'max')	('clearance', 'mean')	('clearance', 'min')	('clearance', 'sd')	('alcohol', 'choice')	('alcohol', 'count')	('weight (categorial)', 'choice')	('weight (categorial)', 'count')	('cyp2d6 phenotype', 'choice')	('cyp2d6 phenotype', 'count')	('abstinence smoking', 'count')	('abstinence smoking', 'mean')	('abstinence smoking', 'unit')	('abstinence smoking', 'min')	('biochemistry (categorial)', 'choice')	('biochemistry (categorial)', 'count')	('biochemistry (categorial)', 'substance')	('hba1c', 'count')	('hba1c', 'max')	('hba1c', 'mean')	('hba1c', 'min')	('hba1c', 'sd')	('hba1c', 'se')	('hba1c', 'unit')	('fasting', 'choice')	('fasting', 'count')	('smoking amount (packyears)', 'count')	('smoking amount (packyears)', 'min')	('smoking amount (packyears)', 'unit')	('alcohol amount', 'count')	('alcohol amount', 'min')	('alcohol amount', 'unit')	('kidney function test', 'choice')	('kidney function test', 'count')	('body surface area', 'count')	('body surface area', 'max')	('body surface area', 'mean')	('body surface area', 'min')	('body surface area', 'sd')	('body surface area', 'se')	('body surface area', 'unit')	('body fat percentage', 'count')	('body fat percentage', 'mean')	('body fat percentage', 'sd')	('body fat percentage', 'se')	('body fat percentage', 'unit')	('muscle weight', 'count')	('muscle weight', 'mean')	('muscle weight', 'sd')	('muscle weight', 'unit')	('lean body mass', 'count')	('lean body mass', 'mean')	('lean body mass', 'sd')	('lean body mass', 'unit')	('cyp2d6 variant', 'choice')	('cyp2d6 variant', 'count')	('fat weight', 'count')	('fat weight', 'mean')	('fat weight', 'se')	('fat weight', 'unit')	inferred
11	1176	Beach1986	outputs	9303	clearance	[{'username': 'mkoenig'}]	314	9093	public	caffeine	plasma	liter / hour	False	432.0	3	13.0																	313	[{'username': 'mkoenig'}]	dosing	public	oral	caffeine	gram	0.2	single dose	0.0	hr	solution						individual	432	Beach1986	3	homo sapiens	21.0	Y	21.0	M	1	10.0	35.0		20.0			yr			N	1	N	21											21			methylxanthine		N							Y	21.0	21.0																																																																																																																																																				False
12	1181	Beach1986	outputs	9324	clearance	[{'username': 'mkoenig'}]	314	9114	public	caffeine	plasma	liter / hour	False	443.0	D	15.5																	313	[{'username': 'mkoenig'}]	dosing	public	oral	caffeine	gram	0.2	single dose	0.0	hr	solution						individual	443	Beach1986	D	homo sapiens	21.0	Y	21.0	F	1	11.0	35.0		19.0			yr			N	1	N	21											21			methylxanthine									Y	21.0	21.0																																																																																																																																																				False
13	1183	Beach1986	outputs	9302	clearance	[{'username': 'mkoenig'}]	314	9092	public	caffeine	plasma	liter / hour	False	431.0	2	4.02																	313	[{'username': 'mkoenig'}]	dosing	public	oral	caffeine	gram	0.2	single dose	0.0	hr	solution						individual	431	Beach1986	2	homo sapiens	21.0	Y	21.0	M	1	10.0	35.0		20.0			yr			N	1	N	21											21			methylxanthine		N							Y	21.0	21.0																																																																																																																																																				False
14	1188	Beach1986	outputs	9326	clearance	[{'username': 'mkoenig'}]	314	9116	public	caffeine	plasma	liter / hour	False	445.0	F	24.3																	313	[{'username': 'mkoenig'}]	dosing	public	oral	caffeine	gram	0.2	single dose	0.0	hr	solution						individual	445	Beach1986	F	homo sapiens	21.0	Y	21.0	M	1	11.0	35.0		19.0			yr			Y	1	N	21											21			methylxanthine		N							Y	21.0	21.0																																																																																																																																																				False
15	1192	Beach1986	outputs	9559	clearance	[{'username': 'mkoenig'}]	314	9514	public	caffeine	plasma	liter / hour	False				178.0	recovering alcoholics	11.0	20.0				0.947	0.157	3.14							313	[{'username': 'mkoenig'}]	dosing	public	oral	caffeine	gram	0.2	single dose	0.0	hr	solution						group	178	Beach1986	recovering alcoholics	homo sapiens	21.0	Y	21.0	('F', 'M')	(2, 9)	11.0	35.0		19.0			yr			('N', 'Y')	(2, 9)	N	21											21			methylxanthine									Y	21	21.0			11.0																																																																																																																																																	False
16	1201	Beach1986	outputs	9639	clearance	[{'username': 'mkoenig'}]	314	9631	public	caffeine	plasma	liter / hour	True				178.0	recovering alcoholics	11.0	19.1	1135.0												313	[{'username': 'mkoenig'}]	dosing	public	oral	caffeine	gram	0.2	single dose	0.0	hr	solution						group	178	Beach1986	recovering alcoholics	homo sapiens	21.0	Y	21.0	('F', 'M')	(2, 9)	11.0	35.0		19.0			yr			('N', 'Y')	(2, 9)	N	21											21			methylxanthine									Y	21	21.0			11.0																																																																																																																																																	False
17	1206	Beach1986	outputs	9561	clearance	[{'username': 'mkoenig'}]	314	9516	public	caffeine	plasma	liter / hour	False				179.0	recovering alcoholics smokers	9.0	21.1				0.7240000000000001	0.103	2.17							313	[{'username': 'mkoenig'}]	dosing	public	oral	caffeine	gram	0.2	single dose	0.0	hr	solution						group	179	Beach1986	recovering alcoholics smokers	homo sapiens	21.0	Y	21.0	('F', 'M')	(2, 9)	11.0	35.0		19.0			yr			Y	9	N	21											21			methylxanthine									Y	21	21.0			9.0																																																																																																																																																	False
18	1211	Beach1986	outputs	9563	clearance	[{'username': 'mkoenig'}]	314	9518	public	caffeine	plasma	liter / hour	False				180.0	recovering alcoholics nonsmokers	2.0	15.0				0.45	0.0424	0.637							313	[{'username': 'mkoenig'}]	dosing	public	oral	caffeine	gram	0.2	single dose	0.0	hr	solution						group	180	Beach1986	recovering alcoholics nonsmokers	homo sapiens	21.0	Y	21.0	('F', 'M')	(2, 9)	11.0	35.0		19.0			yr			N	2	N	21											21			methylxanthine									Y	21	21.0			2.0																																																																																																																																																	False
19	1216	Balogh1992	outputs	7826	clearance	[{'username': 'mkoenig'}, {'username': 'janekg'}]	298	7825	public	caffeine	plasma	liter / hour / kilogram	False				167.0	all	12.0	0.151				0.0168	0.385	0.0582							297	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.225	single dose	0.0	hr	solution						group	167	Balogh1992	all	homo sapiens	12.0	Y	12.0	M	12	12.0	39.0		24.0			yr			N	12	N	12		12.0	100.0	75.0	65.0	8.83		kilogram			12			methylxanthine		N	12											12.0																																																																																																																																																	False
20	1226	Balogh1992	outputs	8062	clearance	[{'username': 'mkoenig'}, {'username': 'janekg'}]	298	7990	public	caffeine	plasma	liter / hour / kilogram	False	374.0	C	0.095																	297	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.225	single dose	0.0	hr	solution						individual	374	Balogh1992	C	homo sapiens	12.0	Y	12.0	M	12	12.0	39.0		24.0			yr			N	12	N	12		1.0						kilogram	80.0		12			methylxanthine		N	12																																																																																																																																																												False
21	1227	Balogh1992	outputs	8063	clearance	[{'username': 'mkoenig'}, {'username': 'janekg'}]	298	7991	public	caffeine	plasma	liter / hour / kilogram	False	374.0	C	0.106																	297	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.225	single dose	0.0	hr	solution						individual	374	Balogh1992	C	homo sapiens	12.0	Y	12.0	M	12	12.0	39.0		24.0			yr			N	12	N	12		1.0						kilogram	80.0		12			methylxanthine		N	12																																																																																																																																																												False
22	1231	Balogh1992	outputs	8060	clearance	[{'username': 'mkoenig'}, {'username': 'janekg'}]	298	7988	public	caffeine	plasma	liter / hour / kilogram	False	374.0	C	0.124																	297	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.225	single dose	0.0	hr	solution						individual	374	Balogh1992	C	homo sapiens	12.0	Y	12.0	M	12	12.0	39.0		24.0			yr			N	12	N	12		1.0						kilogram	80.0		12			methylxanthine		N	12																																																																																																																																																												False
23	1232	Balogh1992	outputs	8061	clearance	[{'username': 'mkoenig'}, {'username': 'janekg'}]	298	7989	public	caffeine	plasma	liter / hour / kilogram	False	374.0	C	0.115																	297	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.225	single dose	0.0	hr	solution						individual	374	Balogh1992	C	homo sapiens	12.0	Y	12.0	M	12	12.0	39.0		24.0			yr			N	12	N	12		1.0						kilogram	80.0		12			methylxanthine		N	12																																																																																																																																																												False
24	1237	Balogh1992	outputs	8059	clearance	[{'username': 'mkoenig'}, {'username': 'janekg'}]	298	7987	public	caffeine	plasma	liter / hour / kilogram	False	374.0	C	0.127																	297	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.225	single dose	0.0	hr	solution						individual	374	Balogh1992	C	homo sapiens	12.0	Y	12.0	M	12	12.0	39.0		24.0			yr			N	12	N	12		1.0						kilogram	80.0		12			methylxanthine		N	12																																																																																																																																																												False
25	1238	Balogh1992	outputs	8064	clearance	[{'username': 'mkoenig'}, {'username': 'janekg'}]	298	7992	public	caffeine	plasma	liter / hour / kilogram	False	374.0	C	0.11																	297	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.225	single dose	0.0	hr	solution						individual	374	Balogh1992	C	homo sapiens	12.0	Y	12.0	M	12	12.0	39.0		24.0			yr			N	12	N	12		1.0						kilogram	80.0		12			methylxanthine		N	12																																																																																																																																																												False
26	1266	Balogh1992	outputs	8068	clearance	[{'username': 'mkoenig'}, {'username': 'janekg'}]	298	7996	public	caffeine	plasma	liter / hour / kilogram	False	375.0	D	0.113																	297	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.225	single dose	0.0	hr	solution						individual	375	Balogh1992	D	homo sapiens	12.0	Y	12.0	M	12	12.0	39.0		24.0			yr			N	12	N	12		1.0						kilogram	65.0		12			methylxanthine		N	12																																																																																																																																																												False
27	1273	Balogh1992	outputs	8065	clearance	[{'username': 'mkoenig'}, {'username': 'janekg'}]	298	7993	public	caffeine	plasma	liter / hour / kilogram	False	375.0	D	0.136																	297	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.225	single dose	0.0	hr	solution						individual	375	Balogh1992	D	homo sapiens	12.0	Y	12.0	M	12	12.0	39.0		24.0			yr			N	12	N	12		1.0						kilogram	65.0		12			methylxanthine		N	12																																																																																																																																																												False
28	1274	Balogh1992	outputs	8066	clearance	[{'username': 'mkoenig'}, {'username': 'janekg'}]	298	7994	public	caffeine	plasma	liter / hour / kilogram	False	375.0	D	0.142																	297	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.225	single dose	0.0	hr	solution						individual	375	Balogh1992	D	homo sapiens	12.0	Y	12.0	M	12	12.0	39.0		24.0			yr			N	12	N	12		1.0						kilogram	65.0		12			methylxanthine		N	12																																																																																																																																																												False
29	1275	Balogh1992	outputs	8067	clearance	[{'username': 'mkoenig'}, {'username': 'janekg'}]	298	7995	public	caffeine	plasma	liter / hour / kilogram	False	375.0	D	0.162																	297	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.225	single dose	0.0	hr	solution						individual	375	Balogh1992	D	homo sapiens	12.0	Y	12.0	M	12	12.0	39.0		24.0			yr			N	12	N	12		1.0						kilogram	65.0		12			methylxanthine		N	12																																																																																																																																																												False
30	1279	Balogh1992	outputs	8069	clearance	[{'username': 'mkoenig'}, {'username': 'janekg'}]	298	7997	public	caffeine	plasma	liter / hour / kilogram	False	375.0	D	0.121																	297	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.225	single dose	0.0	hr	solution						individual	375	Balogh1992	D	homo sapiens	12.0	Y	12.0	M	12	12.0	39.0		24.0			yr			N	12	N	12		1.0						kilogram	65.0		12			methylxanthine		N	12																																																																																																																																																												False
31	1280	Balogh1992	outputs	8070	clearance	[{'username': 'mkoenig'}, {'username': 'janekg'}]	298	7998	public	caffeine	plasma	liter / hour / kilogram	False	375.0	D	0.117																	297	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.225	single dose	0.0	hr	solution						individual	375	Balogh1992	D	homo sapiens	12.0	Y	12.0	M	12	12.0	39.0		24.0			yr			N	12	N	12		1.0						kilogram	65.0		12			methylxanthine		N	12																																																																																																																																																												False
32	1292	Balogh1992	outputs	8078	clearance	[{'username': 'mkoenig'}, {'username': 'janekg'}]	298	8006	public	caffeine	plasma	liter / hour / kilogram	False	377.0	F	0.297																	297	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.225	single dose	0.0	hr	solution						individual	377	Balogh1992	F	homo sapiens	12.0	Y	12.0	M	12	12.0	39.0		24.0			yr			N	12	N	12		1.0						kilogram	72.0		12			methylxanthine		N	12																																																																																																																																																												False
33	1293	Balogh1992	outputs	8081	clearance	[{'username': 'mkoenig'}, {'username': 'janekg'}]	298	8009	public	caffeine	plasma	liter / hour / kilogram	False	377.0	F	0.302																	297	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.225	single dose	0.0	hr	solution						individual	377	Balogh1992	F	homo sapiens	12.0	Y	12.0	M	12	12.0	39.0		24.0			yr			N	12	N	12		1.0						kilogram	72.0		12			methylxanthine		N	12																																																																																																																																																												False
34	1301	Balogh1992	outputs	8079	clearance	[{'username': 'mkoenig'}, {'username': 'janekg'}]	298	8007	public	caffeine	plasma	liter / hour / kilogram	False	377.0	F	0.321																	297	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.225	single dose	0.0	hr	solution						individual	377	Balogh1992	F	homo sapiens	12.0	Y	12.0	M	12	12.0	39.0		24.0			yr			N	12	N	12		1.0						kilogram	72.0		12			methylxanthine		N	12																																																																																																																																																												False
35	1305	Balogh1992	outputs	8077	clearance	[{'username': 'mkoenig'}, {'username': 'janekg'}]	298	8005	public	caffeine	plasma	liter / hour / kilogram	False	377.0	F	0.245																	297	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.225	single dose	0.0	hr	solution						individual	377	Balogh1992	F	homo sapiens	12.0	Y	12.0	M	12	12.0	39.0		24.0			yr			N	12	N	12		1.0						kilogram	72.0		12			methylxanthine		N	12																																																																																																																																																												False
36	1306	Balogh1992	outputs	8080	clearance	[{'username': 'mkoenig'}, {'username': 'janekg'}]	298	8008	public	caffeine	plasma	liter / hour / kilogram	False	377.0	F	0.363																	297	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.225	single dose	0.0	hr	solution						individual	377	Balogh1992	F	homo sapiens	12.0	Y	12.0	M	12	12.0	39.0		24.0			yr			N	12	N	12		1.0						kilogram	72.0		12			methylxanthine		N	12																																																																																																																																																												False
