	study	output_type	pk	access	measurement_type	tissue	allowed_users	substance	interventions	raw_pk	unit	calculated	individual_name	individual_pk	value	group_pk	group_name	group_count	mean	timecourse_pk	time_unit	time	se	cv	sd	pharmacokinetics	figure	max	min	median	choice	raw_pk_intervention	allowed_users_intervention	measurement_type_intervention	access_intervention	route	substance_intervention	unit_intervention	value_intervention	application	time_intervention	time_unit_intervention	form	choice_intervention	min_intervention	max_intervention	se_intervention	sd_intervention	subject_type	subject_pk	('study', '')	('subject_name', '')	('species', 'choice')	('species', 'count')	('healthy', 'choice')	('healthy', 'count')	('sex', 'choice')	('sex', 'count')	('age', 'count')	('age', 'max')	('age', 'mean')	('age', 'median')	('age', 'min')	('age', 'sd')	('age', 'se')	('age', 'unit')	('age', 'value')	('smoking', 'choice')	('smoking', 'count')	('medication', 'choice')	('medication', 'count')	('medication', 'substance')	('weight', 'count')	('weight', 'max')	('weight', 'mean')	('weight', 'median')	('weight', 'min')	('weight', 'sd')	('weight', 'se')	('weight', 'unit')	('weight', 'value')	('abstinence', 'count')	('abstinence', 'mean')	('abstinence', 'min')	('abstinence', 'substance')	('abstinence', 'unit')	('oral contraceptives', 'choice')	('oral contraceptives', 'count')	('ethnicity', 'choice')	('ethnicity', 'count')	('abstinence medication', 'count')	('abstinence medication', 'min')	('abstinence medication', 'unit')	('overnight fast', 'choice')	('overnight fast', 'count')	('abstinence alcohol', 'count')	('abstinence alcohol', 'min')	('abstinence alcohol', 'unit')	('general', 'group_count')	('bmi', 'count')	('bmi', 'max')	('bmi', 'mean')	('bmi', 'median')	('bmi', 'min')	('bmi', 'sd')	('bmi', 'se')	('bmi', 'unit')	('bmi', 'value')	('fasting (duration)', 'count')	('fasting (duration)', 'max')	('fasting (duration)', 'mean')	('fasting (duration)', 'min')	('fasting (duration)', 'unit')	('cyp2d6 genotype', 'choice')	('cyp2d6 genotype', 'count')	('disease', 'choice')	('disease', 'count')	('disease', 'max')	('disease', 'mean')	('disease', 'min')	('disease', 'sd')	('disease', 'se')	('disease', 'unit')	('concentration', 'count')	('concentration', 'max')	('concentration', 'mean')	('concentration', 'min')	('concentration', 'sd')	('concentration', 'se')	('concentration', 'substance')	('concentration', 'unit')	('concentration', 'value')	('smoking amount (cigarettes)', 'count')	('smoking amount (cigarettes)', 'max')	('smoking amount (cigarettes)', 'mean')	('smoking amount (cigarettes)', 'min')	('smoking amount (cigarettes)', 'sd')	('smoking amount (cigarettes)', 'unit')	('smoking amount (cigarettes)', 'value')	('age (categorial)', 'choice')	('age (categorial)', 'count')	('liver function test', 'choice')	('liver function test', 'count')	('blood pressure', 'count')	('blood pressure', 'max')	('blood pressure', 'unit')	('height', 'count')	('height', 'max')	('height', 'mean')	('height', 'min')	('height', 'sd')	('height', 'se')	('height', 'unit')	('height', 'value')	('consumption', 'count')	('consumption', 'max')	('consumption', 'mean')	('consumption', 'min')	('consumption', 'sd')	('consumption', 'se')	('consumption', 'substance')	('consumption', 'unit')	('consumption', 'value')	('smoking duration', 'count')	('smoking duration', 'mean')	('smoking duration', 'min')	('smoking duration', 'unit')	('liver volume', 'count')	('liver volume', 'mean')	('liver volume', 'se')	('liver volume', 'unit')	('obesity index', 'count')	('obesity index', 'max')	('obesity index', 'mean')	('obesity index', 'min')	('obesity index', 'sd')	('obesity index', 'se')	('obesity index', 'unit')	('obesity index', 'value')	('clearance', 'count')	('clearance', 'max')	('clearance', 'mean')	('clearance', 'min')	('clearance', 'sd')	('clearance', 'substance')	('clearance', 'unit')	('clearance', 'value')	('cyp2d6 phenotype', 'choice')	('cyp2d6 phenotype', 'count')	('alcohol', 'choice')	('alcohol', 'count')	('weight (categorial)', 'choice')	('weight (categorial)', 'count')	('abstinence smoking', 'count')	('abstinence smoking', 'mean')	('abstinence smoking', 'min')	('abstinence smoking', 'unit')	('biochemistry (categorial)', 'choice')	('biochemistry (categorial)', 'count')	('biochemistry (categorial)', 'substance')	('hba1c', 'count')	('hba1c', 'max')	('hba1c', 'mean')	('hba1c', 'min')	('hba1c', 'sd')	('hba1c', 'se')	('hba1c', 'unit')	('fasting', 'choice')	('fasting', 'count')	('smoking amount (packyears)', 'count')	('smoking amount (packyears)', 'min')	('smoking amount (packyears)', 'unit')	('alcohol amount', 'count')	('alcohol amount', 'min')	('alcohol amount', 'unit')	('kidney function test', 'choice')	('kidney function test', 'count')	('body surface area', 'count')	('body surface area', 'max')	('body surface area', 'mean')	('body surface area', 'min')	('body surface area', 'sd')	('body surface area', 'se')	('body surface area', 'unit')	('body fat percentage', 'count')	('body fat percentage', 'mean')	('body fat percentage', 'sd')	('body fat percentage', 'se')	('body fat percentage', 'unit')	('muscle weight', 'count')	('muscle weight', 'mean')	('muscle weight', 'sd')	('muscle weight', 'unit')	('cyp2d6 variant', 'choice')	('cyp2d6 variant', 'count')	('lean body mass', 'count')	('lean body mass', 'mean')	('lean body mass', 'sd')	('lean body mass', 'unit')	('fat weight', 'count')	('fat weight', 'mean')	('fat weight', 'se')	('fat weight', 'unit')	inferred
10	Harder1988	outputs	49318	public	tmax	plasma	[{'username': 'mkoenig'}, {'username': 'janekg'}]	paraxanthine	1554	49317	hour	False				693.0	S1	12.0	4.7				0.606	0.447	2.1							1553	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.23	single dose	0.0	hr	solution						group	693	Harder1988	S1	homo sapiens	12.0	Y	12.0	M	12	12.0	40.0			20.0			yr		N	12	N	12		12.0	100.0	75.0		65.0	8.83		kilogram		12			methylxanthine		N	12											12.0																																																																																																																																																	False
11	Harder1988	outputs	49334	public	tmax	plasma	[{'username': 'mkoenig'}, {'username': 'janekg'}]	paraxanthine	1554	49333	hour	False				693.0	S1	12.0	5.7				0.8370000000000001	0.509	2.9							1553	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.23	single dose	0.0	hr	solution						group	693	Harder1988	S1	homo sapiens	12.0	Y	12.0	M	12	12.0	40.0			20.0			yr		N	12	N	12		12.0	100.0	75.0		65.0	8.83		kilogram		12			methylxanthine		N	12											12.0																																																																																																																																																	False
12	Harder1988	outputs	49342	public	tmax	plasma	[{'username': 'mkoenig'}, {'username': 'janekg'}]	paraxanthine	1554	49341	hour	False				693.0	S1	12.0	5.3				0.8370000000000001	0.547	2.9							1553	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.23	single dose	0.0	hr	solution						group	693	Harder1988	S1	homo sapiens	12.0	Y	12.0	M	12	12.0	40.0			20.0			yr		N	12	N	12		12.0	100.0	75.0		65.0	8.83		kilogram		12			methylxanthine		N	12											12.0																																																																																																																																																	False
13	Harder1988	outputs	49350	public	tmax	plasma	[{'username': 'mkoenig'}, {'username': 'janekg'}]	paraxanthine	1554	49349	hour	False				693.0	S1	12.0	4.3				0.404	0.326	1.4							1553	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.23	single dose	0.0	hr	solution						group	693	Harder1988	S1	homo sapiens	12.0	Y	12.0	M	12	12.0	40.0			20.0			yr		N	12	N	12		12.0	100.0	75.0		65.0	8.83		kilogram		12			methylxanthine		N	12											12.0																																																																																																																																																	False
14	Harder1988	outputs	49366	public	tmax	plasma	[{'username': 'mkoenig'}, {'username': 'janekg'}]	paraxanthine	1554	49365	hour	False				693.0	S1	12.0	5.3				0.7509999999999999	0.491	2.6							1553	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.23	single dose	0.0	hr	solution						group	693	Harder1988	S1	homo sapiens	12.0	Y	12.0	M	12	12.0	40.0			20.0			yr		N	12	N	12		12.0	100.0	75.0		65.0	8.83		kilogram		12			methylxanthine		N	12											12.0																																																																																																																																																	False
15	Harder1988	outputs	49310	public	tmax	plasma	[{'username': 'mkoenig'}, {'username': 'janekg'}]	paraxanthine	1554	49309	hour	False				693.0	S1	12.0	5.7				0.546	0.332	1.89							1553	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.23	single dose	0.0	hr	solution						group	693	Harder1988	S1	homo sapiens	12.0	Y	12.0	M	12	12.0	40.0			20.0			yr		N	12	N	12		12.0	100.0	75.0		65.0	8.83		kilogram		12			methylxanthine		N	12											12.0																																																																																																																																																	False
16	Harder1988	outputs	49374	public	tmax	plasma	[{'username': 'mkoenig'}, {'username': 'janekg'}]	paraxanthine	1554	49373	hour	False				693.0	S1	12.0	5.15				0.447	0.301	1.55							1553	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.23	single dose	0.0	hr	solution						group	693	Harder1988	S1	homo sapiens	12.0	Y	12.0	M	12	12.0	40.0			20.0			yr		N	12	N	12		12.0	100.0	75.0		65.0	8.83		kilogram		12			methylxanthine		N	12											12.0																																																																																																																																																	False
17	Harder1988	outputs	49358	public	tmax	plasma	[{'username': 'mkoenig'}, {'username': 'janekg'}]	paraxanthine	1554	49357	hour	False				693.0	S1	12.0	5.5				0.7509999999999999	0.473	2.6							1553	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.23	single dose	0.0	hr	solution						group	693	Harder1988	S1	homo sapiens	12.0	Y	12.0	M	12	12.0	40.0			20.0			yr		N	12	N	12		12.0	100.0	75.0		65.0	8.83		kilogram		12			methylxanthine		N	12											12.0																																																																																																																																																	False
18	Harder1988	outputs	49326	public	tmax	plasma	[{'username': 'mkoenig'}, {'username': 'janekg'}]	paraxanthine	1554	49325	hour	False				693.0	S1	12.0	4.8				0.635	0.458	2.2							1553	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.23	single dose	0.0	hr	solution						group	693	Harder1988	S1	homo sapiens	12.0	Y	12.0	M	12	12.0	40.0			20.0			yr		N	12	N	12		12.0	100.0	75.0		65.0	8.83		kilogram		12			methylxanthine		N	12											12.0																																																																																																																																																	False
19	Healy1991	outputs	49605	public	tmax	plasma	[{'username': 'mkoenig'}, {'username': 'janekg'}]	paraxanthine	1710	49602	hour	False				697.0	all	16.0	5.88				0.385	0.262	1.54							1709	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.2	single dose	0.0	hr	tablet						group	697	Healy1991	all	homo sapiens	16.0	Y	16.0	M	16	16.0		27.1			3.1		yr		N	16	N	16		16.0		76.7			6.8		kilogram		16			methylxanthine		N		NR	16				Y	16.0				16.0																																																																																											N	16.0																																																					False
20	Healy1991	outputs	49652	public	tmax	plasma	[{'username': 'mkoenig'}, {'username': 'janekg'}]	paraxanthine	1710	49644	hour	True				697.0	all	16.0	6.0	4031.0												1709	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.2	single dose	0.0	hr	tablet						group	697	Healy1991	all	homo sapiens	16.0	Y	16.0	M	16	16.0		27.1			3.1		yr		N	16	N	16		16.0		76.7			6.8		kilogram		16			methylxanthine		N		NR	16				Y	16.0				16.0																																																																																											N	16.0																																																					False
21	Jeppesen1996	outputs	50808	public	tmax	plasma	[{'username': 'dimitra'}, {'username': 'mkoenig'}, {'username': 'janekg'}]	paraxanthine	1718	50806	hour	True				700.0	all	8.0	6.0	4042.0												1717	[{'username': 'dimitra'}, {'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.2	single dose	0.0	hr	tablet						group	700	Jeppesen1996	all	homo sapiens	8.0	Y	8.0	M	8										N	8	N	8																N									8.0			8.0																																																																																																																																																	False
22	Healy1989	outputs	49559	public	tmax	plasma	[{'username': 'mkoenig'}, {'username': 'janekg'}]	paraxanthine	1702	49556	hour	False				696.0	all	10.0	6.2				0.5379999999999999	0.274	1.7							1701	[{'username': 'mkoenig'}, {'username': 'janekg'}]	dosing	public	oral	caffeine	gram	0.1	single dose	0.0	hr	tablet						group	696	Healy1989	all	homo sapiens	10.0	Y	10.0	M	10	10.0		26.7			1.6		yr		N	10				10.0		76.3			8.6		kilogram							N												10.0																																																																																																																																																	False
23	McLean2002	outputs	52242	public	tmax	plasma	[{'username': 'dimitra'}, {'username': 'mkoenig'}]	paraxanthine	1764	52239	hour	True				719.0	female	8.0	8.0	4185.0												1763	[{'username': 'dimitra'}, {'username': 'mkoenig'}]	dosing	public	oral	caffeine	gram / kilogram	0.006	single dose	0.0	hr	capsule						group	719	McLean2002	female	homo sapiens	14.0	Y	14.0	F	8	8.0		22.8				0.73	yr		N	14	N	14		8.0		57.4				2.1	kilogram							N	14								14.0	2.0	day	8.0																																																								8		5.83e+01			33.3	caffeine	milligram / day																																																															8.0	21.0		0.73	percent											8.0	12100.0	640.0	gram	False
24	McLean2002	outputs	52260	public	tmax	plasma	[{'username': 'dimitra'}, {'username': 'mkoenig'}]	paraxanthine	1764	52257	hour	True				719.0	female	8.0	8.0	4188.0												1763	[{'username': 'dimitra'}, {'username': 'mkoenig'}]	dosing	public	oral	caffeine	gram / kilogram	0.006	single dose	0.0	hr	capsule						group	719	McLean2002	female	homo sapiens	14.0	Y	14.0	F	8	8.0		22.8				0.73	yr		N	14	N	14		8.0		57.4				2.1	kilogram							N	14								14.0	2.0	day	8.0																																																								8		5.83e+01			33.3	caffeine	milligram / day																																																															8.0	21.0		0.73	percent											8.0	12100.0	640.0	gram	False
25	McLean2002	outputs	52380	public	tmax	plasma	[{'username': 'dimitra'}, {'username': 'mkoenig'}]	paraxanthine	1764	52377	hour	True				719.0	female	8.0	8.0	4218.0												1763	[{'username': 'dimitra'}, {'username': 'mkoenig'}]	dosing	public	oral	caffeine	gram / kilogram	0.006	single dose	0.0	hr	capsule						group	719	McLean2002	female	homo sapiens	14.0	Y	14.0	F	8	8.0		22.8				0.73	yr		N	14	N	14		8.0		57.4				2.1	kilogram							N	14								14.0	2.0	day	8.0																																																								8		5.83e+01			33.3	caffeine	milligram / day																																																															8.0	21.0		0.73	percent											8.0	12100.0	640.0	gram	False
26	McLean2002	outputs	52254	public	tmax	plasma	[{'username': 'dimitra'}, {'username': 'mkoenig'}]	paraxanthine	1764	52251	hour	True				719.0	female	8.0	8.0	4187.0												1763	[{'username': 'dimitra'}, {'username': 'mkoenig'}]	dosing	public	oral	caffeine	gram / kilogram	0.006	single dose	0.0	hr	capsule						group	719	McLean2002	female	homo sapiens	14.0	Y	14.0	F	8	8.0		22.8				0.73	yr		N	14	N	14		8.0		57.4				2.1	kilogram							N	14								14.0	2.0	day	8.0																																																								8		5.83e+01			33.3	caffeine	milligram / day																																																															8.0	21.0		0.73	percent											8.0	12100.0	640.0	gram	False
27	McLean2002	outputs	52374	public	tmax	plasma	[{'username': 'dimitra'}, {'username': 'mkoenig'}]	paraxanthine	1764	52371	hour	True				719.0	female	8.0	8.0	4217.0												1763	[{'username': 'dimitra'}, {'username': 'mkoenig'}]	dosing	public	oral	caffeine	gram / kilogram	0.006	single dose	0.0	hr	capsule						group	719	McLean2002	female	homo sapiens	14.0	Y	14.0	F	8	8.0		22.8				0.73	yr		N	14	N	14		8.0		57.4				2.1	kilogram							N	14								14.0	2.0	day	8.0																																																								8		5.83e+01			33.3	caffeine	milligram / day																																																															8.0	21.0		0.73	percent											8.0	12100.0	640.0	gram	False
28	McLean2002	outputs	52248	public	tmax	plasma	[{'username': 'dimitra'}, {'username': 'mkoenig'}]	paraxanthine	1764	52245	hour	True				719.0	female	8.0	8.0	4186.0												1763	[{'username': 'dimitra'}, {'username': 'mkoenig'}]	dosing	public	oral	caffeine	gram / kilogram	0.006	single dose	0.0	hr	capsule						group	719	McLean2002	female	homo sapiens	14.0	Y	14.0	F	8	8.0		22.8				0.73	yr		N	14	N	14		8.0		57.4				2.1	kilogram							N	14								14.0	2.0	day	8.0																																																								8		5.83e+01			33.3	caffeine	milligram / day																																																															8.0	21.0		0.73	percent											8.0	12100.0	640.0	gram	False
29	McLean2002	outputs	52386	public	tmax	plasma	[{'username': 'dimitra'}, {'username': 'mkoenig'}]	paraxanthine	1764	52383	hour	True				720.0	male	6.0	8.0	4219.0												1763	[{'username': 'dimitra'}, {'username': 'mkoenig'}]	dosing	public	oral	caffeine	gram / kilogram	0.006	single dose	0.0	hr	capsule						group	720	McLean2002	male	homo sapiens	14.0	Y	14.0	M	6	6.0		25.8				1.72	yr		N	14	N	14		6.0		78.0				4.0	kilogram							N	14								14.0	2.0	day	6.0																																																								6		7.69e+01			18.8	caffeine	milligram / day																																																															6.0	16.4		1.77	percent											6.0	13000.0	1670.0	gram	False
